,JM#,LQ Code,LQ Name,Density (lb/gal),pH,Viscosity (cP),Odor,Appearance,Clarity,Color,Quick Solids (%w/w),Foam Height,Date Tested,Adjustments?,QC Initials,Comments,ProdPush?,SubmittedBy,SubmittedTime,viscSpindle,viscSpeed,released
1150,JM00006384,LQPL-DCSH-SS,LQ PL Deep Cleaning Shampoo SS,8.6156,8.56,,Pass,Pass,Pass,Pass,,Null,2023-01-13 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-13 10:07:32,,,
1151,JM00006385,LQPL-MSSH-SS,LQ PL Moisturizing Shampoo SS,8.7007,8.03,,Pass,Pass,Pass,Pass,,Null,2023-01-13 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-13 10:08:17,,,
1152,JM00006386,LQSP-WA,SP Watermelon,8.3403,7.3,,Pass,Pass,Pass,Pass,,Null,2023-01-09 00:00:00,No,Sarah Burkart,N/A,,Sarah Burkart,2023-01-17 13:59:18,,,
1153,JM00006387,LQSH-LV,SH Fresh & Soothing Lavish 4 in 1,8.6147,6.87,12240.0,Pass,Pass,Pass,Pass,,Null,2023-01-12 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-12 11:33:21,,,
1154,JM00006388,LQGL-BASE,LQ Base- Clean Teeth Gel & Brushing Gel,8.3378,5.61,65280.0,Pass,Pass,Pass,Pass,,Null,2023-01-11 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-11 08:51:22,,,
1155,JM00006389,LQTR-LMCD,LQ Trop. Lime & Cocoa Butter Conditioner,7.966,4.86,14980.0,Pass,Pass,Pass,Pass,,Null,2023-01-17 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-17 11:36:07,,,
1156,JM00006390,LQTR-PYSH,LQ TropiClean Papaya Coconut Shampoo,8.6506,6.58,14350.0,Pass,Pass,Pass,Pass,,Null,2023-01-17 00:00:00,Yes,Sarah Burkart,N/A,,Sarah Burkart,2023-01-17 13:49:36,,,
1157,JM00006391,LQSP-TSSH,LQ Spa Lavish Tear Stain Remover,8.38,6.76,9840.0,Pass,Pass,Pass,Pass,,Null,2023-01-17 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-18 15:36:48,,,
1158,JM00006392,LQTR-BESH-RT,LQ Trop Berry & Coconut Shampoo Retail,8.6454,7.08,7872.0,Pass,Pass,Pass,Pass,,Null,2023-01-13 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-13 15:42:45,,,
1159,JM00006393,LQSH-DCWS,LQ SH Deep Cleansing Waterless,8.2858,7.32,,Pass,Pass,Pass,Pass,,Null,2023-01-23 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:25:39,,,
1160,JM00006394,LQSP-MNOCFM,LQ-Oral Care Foam/Spray for Dogs,8.6624,3.76,,Pass,Pass,Pass,Pass,,Null,2023-01-12 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-12 09:44:16,,,
1161,JM00006395,LQCM-TX-R2,LQ Hair Cream Texture Theory R2,8.004,6.95,387500.0,Pass,Pass,Pass,Pass,,Null,2023-01-18 00:00:00,Yes,Simeon Boda,N/A,,Simeon Boda,2023-01-18 14:35:52,,,
1162,JM00006396,LQPL-MSCD-SS,LQ PL Moisturizing Conditioner,8.0984,4.93,,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:36:20,,,
1163,JM00006397,LQOX-MDAISH,LQ OxyMed Medicated Anti-Itch Shampoo,8.6811,3.65,7968.0,Pass,Pass,Pass,Pass,,Null,2023-01-18 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-18 08:42:16,,,
1164,JM00006398,LQCL-DOG,LQ UO Dog & Puppy,,7.77,,Pass,Pass,Pass,Pass,,NUll,2023-01-26 00:00:00,No,Simeon Boda,Chlorine Deviation Batch,,Simeon Boda,2023-01-26 13:35:57,,,
1165,JM00006399,LQOX-MT,LQ Oxymed Medicated Treatment,8.3048,3.11,15940.0,Pass,Pass,Pass,Pass,,Null,2023-01-19 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-19 13:02:12,,,
1166,JM00006400,LQOX-MDAISH-RT,LQ OxyMed Medicated Anti-Itch SH Retail,8.63,3.5,4704.0,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-20 09:32:12,,,
1167,JM00006401,LQTR-KWCD,LQ TR Kiwi and Cocoa Butter Conditioner,8.0374,5.75,19820.0,Pass,Pass,Pass,Pass,,Null,2023-01-18 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-18 08:41:16,,,
1168,JM00006402,LQTR-TTSH-RT,TropiClean Oatmeal & Tea Tree Sh Retail,8.6306,3.54,7008.0,Pass,Pass,Pass,Pass,,Null,2023-01-19 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-19 13:03:25,,,
1169,JM00006403,LQDS-BASE,LQ Dental Health Solution BASE,8.5603,3.3,,Pass,Pass,Pass,Pass,,Null,2023-01-19 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-19 13:09:17,,,
1170,JM00006404,LQSH-HAWS,LQ SH Hypo-Allergenic Waterless,8.3067,7.34,,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-20 09:33:19,,,
1171,JM00006405,LQSH-FCWS,LQ SH Facial Cleanser Waterless,8.3317,6.52,,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-20 09:34:52,,,
1172,JM00006407,LQTR-TRSP,LQ TropiCleanTangle Remover,8.3342,6.78,,Pass,Pass,Pass,PAss,,Null,2023-01-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:37:01,,,
1173,JM00006408,LQSP-WCSH,LQ Spa Lavish White Coat Shampoo,8.6406,6.33,9984.0,Pass,Pass,Pass,Pass,,Null,2023-01-23 00:00:00,Yes,Simeon Boda,N/A,,Simeon Boda,2023-01-23 11:18:47,,,
1174,JM00006409,LQTR-PYSH-RT,LQ TR Papaya & Coconut Shampoo Retail,8.657,6.76,9072.0,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-20 09:30:32,,,
1175,JM00006410,LQTR-BESH-RT,LQ Trop Berry & Coconut Shampoo Retail,8.6421,7.47,7488.0,Pass,Pass,Pass,Pass,,Null,2023-01-23 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-23 11:22:37,,,
1176,JM00006411,LQSH-OC,SH Fresh & Soothing Odor Control,8.6118,6.41,8100.0,Pass,Pass,Pass,Pass,,Null,2023-01-23 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-23 11:23:27,,,
1177,JM00006412,LQSH-OC,SH Fresh & Soothing Odor Control,8.6217,6.56,9480.0,Pass,Pass,Pass,Pass,,Null,2023-01-25 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:38:42,,,
1178,JM00006413,LQOX-HASP,LQ OxyMed Hypo-Allergenic Spray,8.3303,5.59,,Pass,Pass,Pass,Pass,,Null,2023-01-23 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-23 11:17:37,,,
1179,JM00006416,LQDS-AW,LQ Adv Whitening DHS-USA,8.5988,3.35,,Pass,Pass,Pass,Pass,,Null,2023-01-25 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:41:12,,,
1180,JM00006417,LQSP-MNOCFM,LQ-Oral Care Foam/Spray for Dogs,8.6695,3.76,,Pass,Pass,Pass,Pass,,Null,2023-01-24 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-24 13:26:56,,,
1181,JM00006418,LQPL-MSCD-SS-R2,LQ PL Moisturizing Conditioner SS R2,8.507,7.07,,PASS,PASS,PASS,PASS,,,2024-02-29 07:43:46,YES,Javan Quiroz,,,Javan Quiroz,2024-02-29 07:44:14,LV62,3,FAIL
1182,JM00006419,LQPL-HASH-SS-R3,LQ PL Hypo-Allergenic Shampoo SS R3,8.652,5.73,6.6,Pass,Pass,Pass,Pass,,Null,2023-01-24 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-24 13:24:12,,,
1183,JM00006420,LQPL-DCSH-SS-R3,LQ PL Deep Cleaning Shampoo SS R3,8.6447,5.75,17.4,Pass,Pass,Pass,Pass,,Null,2023-01-26 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:36:54,,,
1184,JM00006421,LQPL-MSCD-SS,LQ PL Moisturizing Conditioner,8.0975,4.92,,Pass,Pass,Pass,PAss,,Null,2023-01-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:35:42,,,
1185,JM00006422,LQPL-MSCD-SS,LQ PL Moisturizing Conditioner,8.088,4.89,,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:35:06,,,
1186,JM00006423,LQPL-MSCD-SS,LQ PL Moisturizing Conditioner,8.0166,5.04,,Pass,Pass,Pass,Pass,,Null,2023-01-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-23 11:19:40,,,
1187,JM00006424,LQPL-MSCD-SS,LQ PL Moisturizing Conditioner,7.9663,5.0,,Pass,Pass,Pass,Pass,,Null,2023-01-23 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-23 11:21:41,,,
1188,JM00006425,LQEC-AF-R2,LQ Ear Cleaner - Alcohol Free R2,8.3493,2.38,,Pass,Pass,Pass,Pass,,Null,2023-01-24 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-24 13:23:11,,,
1189,JM00006426,LQSP-FHSH,LQ Spa Lavish For Him Shampoo,8.5145,6.0,11900.0,Pass,Pass,Pass,Pass,,Null,2023-01-24 00:00:00,NO,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:24:17,,,
1190,JM00006427,LQTR-ALSH,LQ TR Aloe and Coconut Shampoo,8.6606,6.35,11720.0,Pass,Pass,Pass,Pass,,Null,2023-01-27 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-27 10:08:15,,,
1191,JM00006428,LQDS-SC,LQ DHS Support Skin Health,8.5737,3.35,,Pass,Pass,Pass,Pass,,Null,2023-01-25 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:40:24,,,
1192,JM00006429,CL-RD4-MX,Red #4  Color Mix,,,,Pass,Pass,Pass,Pass,,Null,2023-01-24 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-24 13:22:00,,,
1193,JM00006430,LQSP-CMSH,LQ Spa Lavish Comfort Shampoo,8.6381,6.3,13680.0,Pass,Pass,Pass,Pass,,Null,2023-01-25 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:39:36,,,
1194,JM00006431,LQSP-TSSH,LQ Spa Lavish Tear Stain Remover,8.5422,6.95,7968.0,Pass,Pass,Pass,Pass,,Null,2023-01-26 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:33:20,,,
1195,JM00006432,LQTR-GNSH,LQ TR Gentle Coconut Puppy Shampoo,8.6607,7.11,15600.0,Pass,Pass,Pass,Pass,,Null,2023-01-30 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-30 11:15:47,,,
1196,JM00006433,LQCD-PSTR-PM,LQ PL Detangling Conditioner PM,7.9394,5.92,5480.0,Pass,Pass,Pass,Pass,,Null,2023-01-30 00:00:00,No,Simeon Boda,Density is under weight,,Simeon Boda,2023-01-30 10:27:55,,,
1197,JM00006434,LQTR-BYSP,LQ TR Baby Powder Deod Spray,8.289,7.21,,Pass,Pass,Pass,Pass,,Null,2023-01-26 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-01-26 15:23:39,,,
1198,JM00006435,LQTR-PYSP,LQ TropiClean Papaya Mist Deod Spray,8.295,7.63,,Pass,Pass,Pass,Pass,,Null,2023-01-31 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-31 10:41:52,,,
1199,JM00006436,LQSH-BE,LQ SH Berry & Coconut With Brightening,8.6607,7.06,9888.0,Pass,Pass,Pass,Pass,,Null,2023-01-26 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:35:05,,,
1200,JM00006437,LQTR-PYSH-RT,LQ TR Papaya & Coconut Shampoo Retail,8.6606,6.64,9024.0,Pass,Pass,Pass,Pass,,Null,2023-01-27 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-27 10:07:07,,,
1201,JM00006438,CM-SPEX,SPA Extracts,8.991,6.0,,Pass,Pass,Pass,Pass,,Null,2023-01-25 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-26 13:42:03,,,
1202,JM00006439,LQPL-STSH-SS-R2,LQ PL Oatmeal Soothing Shampoo SS R2,8.6745,5.54,15.6,Pass,Pass,Pass,Pass,,Null,2023-02-09 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 14:56:52,,,
1203,JM00006440,LQPL-LSSH-SS-R2,LQ PL Lustrous Coat Shampoo SS R2,8.6457,5.6,12.0,Pass,Pass,Pass,Pass,0.2851,Null,2023-02-14 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-14 15:07:44,,,
1204,JM00006441,LQDS-HJ,LQ DHS + Hip & Joint Support,8.5896,3.32,,Pass,Pass,Pass,Pass,,Null,2023-01-27 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-27 10:09:08,,,
1205,JM00006442,LQDS-BASE,LQ Dental Health Solution BASE,8.5817,3.33,,Pass,Pass,Pass,Pass,,Null,2023-01-27 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-27 10:06:08,,,
1206,JM00006443,LQFS-LVCD,LQ FS Lavish 4 in 1 Shampoo+Conditioner,8.6049,6.82,5664.0,Pass,Pass,Pass,Pass,,Null,2023-01-26 00:00:00,Yes,Sarah Burkart,Remix 30 mins plus 15 top recycle ,,Sarah Burkart,2023-01-26 16:20:03,,,
1207,JM00006445,LQCL-CT,LQ UO Cat & Kitten,,7.61,,Pass,Pass,Pass,Pass,,Null,2023-02-17 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:37:09,,,
1208,JM00006446,LQSH-OAIR,SH Fresh & Soothing Oatmeal Itch Relief,8.6108,7.01,7120.0,Pass,Pass,Pass,Pass,,Null,2023-01-30 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-30 11:14:57,,,
1209,JM00006447,LQTR-GNSH-RT,LQ TR Gentle Coconut Puppy Shampoo - RT,8.6679,6.91,10850.0,Pass,Pass,Pass,Pass,,Null,2023-01-31 00:00:00,Yes,Sarah Burkart,Remixed for 30m w/15 side,,Sarah Burkart,2023-02-01 08:23:42,,,
1210,JM00006448,LQDS-BASE,LQ Dental Health Solution BASE,8.5812,3.31,,Pass,Pass,Pass,Pass,,Null,2023-01-31 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-31 10:40:30,,,
1211,JM00006449,LQSH-PSWS-RT,LQ PL Waterless Shampoo RT,8.2923,6.31,,Pass,Pass,Pass,Pass,,Null,2023-01-31 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-01 08:25:53,,,
1212,JM00006451,LQSH-FSWS,LQ Shampoo Fresh & Soothing Waterless,8.3165,7.87,,Pass,Pass,Pass,Pass,,Null,2023-02-01 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-01 13:59:16,,,
1213,JM00006452,CM-ALEX,CM Aloe Extract,,4.4,,Pass,Pass,Pass,Pass,,Null,2023-01-31 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-01-31 10:16:49,,,
1214,JM00006453,LQDR-BASE,LQ Drops for Dogs/Cats- USA,8.5719,3.77,,Pass,Pass,Pass,Pass,,Null,2023-02-01 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-01 14:00:09,,,
1215,JM00006454,LQTR-SADT,LQ Stay Away Chew Deterrent,,7.62,,Pass,Pass,Pass,Pass,,Null,2023-02-01 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 14:45:26,,,
1216,JM00006455,LQSH-DCWS,LQ SH Deep Cleansing Waterless,8.3122,7.92,,Pass,Pass,Pass,Pass,,Null,2023-02-02 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-02 07:57:44,,,
1217,JM00006456,LQSH-HAWS,LQ SH Hypo-Allergenic Waterless,8.3139,7.4,,Pass,Pass,Pass,Pass,0.78,Null,2023-02-17 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:39:21,,,
1218,JM00006457,LQSP-NRCD,LQ Spa Lavish Nourish Conditioner,7.5017,6.11,12530.0,Pass,Pass,Pass,Pass,,Null,2023-02-06 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-06 10:24:01,,,
1219,JM00006458,LQSP-TSSH,LQ Spa Lavish Tear Stain Remover,8.539,6.84,7776.0,Pass,Pass,Pass,Pass,,Null,2023-02-07 00:00:00,No,Simeon Boda,No,,Simeon Boda,2023-02-07 13:27:17,,,
1220,JM00006459,LQSP-MNOCFM,LQ-Oral Care Foam/Spray for Dogs,8.6676,3.64,,Pass,Pass,Pass,Pass,,Null,2023-02-08 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-08 09:09:04,,,
1221,JM00006460,LQTR-AWSH-RT,LQ TR Awapuhi and Coconut Shampoo Retail,8.6363,6.29,11900.0,PASS,PASS,,PASS,,,2024-02-29 08:01:41,NO,Javan Quiroz,,,Javan Quiroz,2024-02-29 08:02:08,LV63,2.5,PASS
1222,JM00006461,LQTR-TTSH-RT,TropiClean Oatmeal & Tea Tree Sh Retail,8.589,3.53,8208.0,Pass,Pass,Pass,Pass,0.15990000000000001,Null,2023-02-08 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-08 09:12:05,,,
1223,JM00006462,LQSH-PSLS-RT,LQ PL Lustrous Coat Shampoo RT,8.5751,7.22,6280.0,Pass,Pass,Pass,Pass,,Null,2023-02-06 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-06 10:23:14,,,
1224,JM00006464,LQDS-AW,LQ Adv Whitening DHS-USA,8.5999,3.33,,Pass,Pass,Pass,Pass,,Null,2023-02-06 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 14:50:15,,,
1225,JM00006465,LQSH-PYWS,LQ SH Papaya & Coconut Waterless,8.3185,7.61,,Pass,Pass,Pass,Pass,,Null,2023-02-07 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 14:52:23,,,
1226,JM00006466,LQTR-TRSP,LQ TropiCleanTangle Remover,8.3297,7.11,,Pass,Pass,Pass,Pass,,Null,2023-02-07 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-07 14:02:52,,,
1227,JM00006467,LQTR-KWCD,LQ TR Kiwi and Cocoa Butter Conditioner,7.4037,5.98,22370.0,Pass,Pass,Pass,Pass,0.052199999999999996,Null,2023-02-07 00:00:00,Yes,Simeon Boda,"Added all ingredients, increased batch size and then finished sample.",,Simeon Boda,2023-02-08 09:10:49,,,
1228,JM00006468,LQCD-PSMS-PM,LQ PL Moisturizing Conditioner PM,7.6893,5.44,4400.0,Pass,Pass,Pass,Pass,0.0431,Null,2023-02-07 00:00:00,No,Simeon Boda,Spec range for Viscosity moved. (3rd batch),,Simeon Boda,2023-02-07 13:24:02,,,
1229,JM00006469,LQSH-DRWS,LQ SH Dander Reducing Waterless Cat,8.3214,7.62,,Pass,Pass,Pass,Pass,,Null,2023-02-09 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 14:54:23,,,
1230,JM00006470,LQSP-PFTR,LQ SP - PF Tangle Remover,8.3288,6.9,,Pass,Pass,Pass,Pass,0.0176,Null,2023-02-15 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:32:07,,,
1231,JM00006471,LQTR-GNSH,LQ TR Gentle Coconut Puppy Shampoo,8.6219,6.81,17140.0,Pass,Pass,Pass,Pass,,Null,2023-02-10 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-10 10:50:13,,,
1232,JM00006472,LQTR-BESH,LQ TropiClean Berry & Coconut Shampoo,8.6191,6.92,19010.0,Pass,Pass,Pass,Pass,0.1833,Null,2023-02-14 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-14 15:08:31,,,
1233,JM00006473,LQTR-ALSH,LQ TR Aloe and Coconut Shampoo,8.669,6.45,20690.0,Pass,Pass,Pass,Pass,0.18600000000000003,Null,2023-02-14 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-14 15:05:56,,,
1234,JM00006474,LQTR-NCSH,LQ TR Neem Citrus Shampoo,8.6629,7.02,57.6,Pass,Pass,Pass,Pass,0.28859999999999997,Null,2023-02-15 00:00:00,No,Simeon Boda,"MMR range needs to be updated for Viscosity. Range should be 1.0 - 3,000.",,Simeon Boda,2023-02-20 13:29:19,,,
1235,JM00006475,LQTR-PYSH-RT,LQ TR Papaya & Coconut Shampoo Retail,8.7021,6.46,10850.0,Pass,PAss,Pass,Pass,,Null,2023-02-09 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 15:02:57,,,
1236,JM00006476,LQTR-LMSH-RT,LQ TropiClean Lime & Coconut Sh Retail,8.5544,5.51,6768.0,Pass,Pass,Pass,Pass,0.12279999999999999,Null,2023-02-14 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-14 15:06:51,,,
1237,JM00006477,LQCD-PSLS-RT,LQ PL Lustrous Coat Conditioner RT,7.8507,4.99,6130.0,Pass,Pass,Pass,Pass,0.045,Null,2023-02-10 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-10 10:51:13,,,
1238,JM00006478,LQSH-PSSN-RT,LQ PL Sensitive Skin Shampoo RT,8.5676,3.52,6070.0,Pass,Pass,Pass,Pass,0.1204,Null,2023-02-14 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-14 15:09:20,,,
1239,JM00006479,LQPL-BISH-SS-R2,LQ PL Brightening Shampoo SS R2,8.659,5.51,18.0,Pass,Pass,Pass,Pass,,Null,2023-02-09 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-13 15:00:34,,,
1240,JM00006480,LQTR-BESH-RT,LQ Trop Berry & Coconut Shampoo Retail,8.6595,7.19,10460.0,Pass,Pass,Pass,Pass,0.1277,Null,2023-02-16 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:36:00,,,
1241,JM00006481,LQTR-PYSH,LQ TropiClean Papaya Coconut Shampoo,8.6583,6.63,17620.0,Pass,Pass,Pass,Pass,0.1881,Null,2023-02-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:15:15,,,
1242,JM00006482,LQTR-GNSH-RT,LQ TR Gentle Coconut Puppy Shampoo - RT,8.6726,7.21,12290.0,Pass,Pass,Pass,Pass,0.1412,Null,2023-02-16 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:35:10,,,
1243,JM00006483,LQGL-BASE,LQ Base- Clean Teeth Gel & Brushing Gel,8.3559,5.74,50640.0,Pass,Pass,Pass,Pass,0.0782,Null,2023-02-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:12:12,,,
1244,JM00006484,LQGL-GN,LQ Gel - Puppy & Cat Gentle Formula,8.3005,5.58,62880.0,Pass,Pass,Pass,Pass,,Null,2023-02-16 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:33:09,,,
1245,JM00006485,LQCL-YK,"LQ UO Yard Clean, Yard & Kennel Odor Eli",,7.48,,Pass,Pass,Pass,Pass,,Null,2023-02-14 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-14 15:05:05,,,
1246,JM00006486,LQDS-HJ,LQ DHS + Hip & Joint Support,8.6003,3.31,,Pass,Pass,Pass,Pass,0.1297,Null,2023-02-16 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:34:17,,,
1247,JM00006487,LQSP-PSSY-RT,LQ PS Quick-Dry Styling Spray RT,,7.94,,Pass,Pass,Pass,Pass,0.0258,Null,2023-02-15 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:31:00,,,
1248,JM00006488,LQOX-MT,LQ Oxymed Medicated Treatment,8.2619,3.17,17420.0,Pass,Pass,Pass,Pass,0.07719999999999999,Null,2023-02-17 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:38:18,,,
1249,JM00006489,LQTR-TTSH,LQ TropiClean Oatmeal & Tea Tree Shampoo,8.6677,3.7,9696.0,Pass,Pass,Pass,Pass,0.2002,Null,2023-02-20 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-20 13:18:27,,,
1250,JM00006490,LQTR-AWSH,LQ TR Awapuhi and Coconut Shampoo,8.6358,6.71,9216.0,Pass,Pass,Pass,Pass,0.1832,Null,2023-02-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-23 15:34:53,,,
1251,JM00006491,LQDS-SC,LQ DHS Support Skin Health,8.5866,3.35,,Pass,Pass,Pass,Pass,0.1297,Null,2023-02-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-23 15:34:19,,,
1252,JM00006492,LQOX-MDAISH-RT,LQ OxyMed Medicated Anti-Itch SH Retail,8.6407,3.56,5808.0,Pass,Pass,Pass,Pass,0.1656,Null,2023-02-23 00:00:00,No,Simeon Boda,Clarity and Color specs need to be adjusted.,,Simeon Boda,2023-02-23 14:18:13,,,
1253,JM00006493,LQSP-TSSH,LQ Spa Lavish Tear Stain Remover,8.5346,6.82,7632.0,Pass,Pass,Pass,Pass,0.1531,Null,2023-02-21 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-21 08:33:25,,,
1254,JM00006494,LQTR-GNSH,LQ TR Gentle Coconut Puppy Shampoo,8.65,7.25,14590.0,Pass,Pass,Pass,Pass,0.18989999999999999,Null,2023-02-21 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-21 08:35:20,,,
1255,JM00006495,LQTR-BESP,LQ TR Berry Breeze Deod Spray,8.283,7.29,,PASS,PASS,PASS,PASS,0.0054,,2024-02-29 08:00:36,NO,Javan Quiroz,,,Javan Quiroz,2024-02-29 08:00:55,,,PASS
1256,JM00006496,LQTR-BYSP,LQ TR Baby Powder Deod Spray,8.2881,7.45,,Pass,Pass,Pass,Pass,0.0199,Null,2023-02-20 00:00:00,No,Sarah Burkart,,,Sarah Burkart,2023-02-23 15:33:31,,,
1257,JM00006497,LQSH-DCWS,LQ SH Deep Cleansing Waterless,8.315,7.94,,Pass,Pass,Pass,Pass,0.0006,Null,2023-02-23 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-23 14:26:43,,,
1258,JM00006498,LQTR-PYSP,LQ TropiClean Papaya Mist Deod Spray,8.2918,7.6,,Pass,Pass,Pass,Pass,0.0227,Null,2023-02-21 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-21 08:36:23,,,
1259,JM00006499,LQDS-DG,LQ DHS +Digestive Support,8.5966,3.9,,Pass,Pass,Pass,Pass,0.1128,Null,2023-02-23 00:00:00,No,Simeon Boda,N/A,,Simeon Boda,2023-02-23 14:17:01,,,
